"","date","product","Sales"
"3520",2019-05-30,"Recipe Book",108
"3521",2019-05-31,"Advanced Techniques",238
"3522",2019-05-31,"For Kids: One Smart Goose",217
"3523",2019-05-31,"Getting Started",158
"3524",2019-05-31,"Recipe Book",117
"3525",2019-06-01,"Advanced Techniques",261
"3526",2019-06-01,"For Kids: One Smart Goose",242
"3527",2019-06-01,"Getting Started",173
"3528",2019-06-01,"Recipe Book",125
"3529",2019-06-02,"Advanced Techniques",271
"3530",2019-06-02,"For Kids: One Smart Goose",252
"3531",2019-06-02,"Getting Started",180
"3532",2019-06-02,"Recipe Book",133
"3533",2019-06-03,"Advanced Techniques",238
"3534",2019-06-03,"For Kids: One Smart Goose",215
"3535",2019-06-03,"Getting Started",154
"3536",2019-06-03,"Recipe Book",115
"3537",2019-06-04,"Advanced Techniques",242
"3538",2019-06-04,"For Kids: One Smart Goose",220
"3539",2019-06-04,"Getting Started",156
"3540",2019-06-04,"Recipe Book",116
"3541",2019-06-05,"Advanced Techniques",234
"3542",2019-06-05,"For Kids: One Smart Goose",217
"3543",2019-06-05,"Getting Started",160
"3544",2019-06-05,"Recipe Book",113
"3545",2019-06-06,"Advanced Techniques",224
"3546",2019-06-06,"For Kids: One Smart Goose",208
"3547",2019-06-06,"Getting Started",155
"3548",2019-06-06,"Recipe Book",112
"3549",2019-06-07,"Advanced Techniques",235
"3550",2019-06-07,"For Kids: One Smart Goose",222
"3551",2019-06-07,"Getting Started",163
"3552",2019-06-07,"Recipe Book",111
"3553",2019-06-08,"Advanced Techniques",257
"3554",2019-06-08,"For Kids: One Smart Goose",240
"3555",2019-06-08,"Getting Started",174
"3556",2019-06-08,"Recipe Book",124
"3557",2019-06-09,"Advanced Techniques",267
"3558",2019-06-09,"For Kids: One Smart Goose",243
"3559",2019-06-09,"Getting Started",181
"3560",2019-06-09,"Recipe Book",125
"3561",2019-06-10,"Advanced Techniques",216
"3562",2019-06-10,"For Kids: One Smart Goose",205
"3563",2019-06-10,"Getting Started",153
"3564",2019-06-10,"Recipe Book",107
"3565",2019-06-11,"Advanced Techniques",214
"3566",2019-06-11,"For Kids: One Smart Goose",208
"3567",2019-06-11,"Getting Started",152
"3568",2019-06-11,"Recipe Book",105
"3569",2019-06-12,"Advanced Techniques",219
"3570",2019-06-12,"For Kids: One Smart Goose",216
"3571",2019-06-12,"Getting Started",157
"3572",2019-06-12,"Recipe Book",109
"3573",2019-06-13,"Advanced Techniques",231
"3574",2019-06-13,"For Kids: One Smart Goose",214
"3575",2019-06-13,"Getting Started",162
"3576",2019-06-13,"Recipe Book",112
"3577",2019-06-14,"Advanced Techniques",236
"3578",2019-06-14,"For Kids: One Smart Goose",231
"3579",2019-06-14,"Getting Started",170
"3580",2019-06-14,"Recipe Book",120
"3581",2019-06-15,"Advanced Techniques",266
"3582",2019-06-15,"For Kids: One Smart Goose",253
"3583",2019-06-15,"Getting Started",190
"3584",2019-06-15,"Recipe Book",130
"3585",2019-06-16,"Advanced Techniques",266
"3586",2019-06-16,"For Kids: One Smart Goose",260
"3587",2019-06-16,"Getting Started",199
"3588",2019-06-16,"Recipe Book",138
"3589",2019-06-17,"Advanced Techniques",215
"3590",2019-06-17,"For Kids: One Smart Goose",209
"3591",2019-06-17,"Getting Started",159
"3592",2019-06-17,"Recipe Book",109
"3593",2019-06-18,"Advanced Techniques",207
"3594",2019-06-18,"For Kids: One Smart Goose",202
"3595",2019-06-18,"Getting Started",152
"3596",2019-06-18,"Recipe Book",108
"3597",2019-06-19,"Advanced Techniques",211
"3598",2019-06-19,"For Kids: One Smart Goose",201
"3599",2019-06-19,"Getting Started",153
"3600",2019-06-19,"Recipe Book",109
"3601",2019-06-20,"Advanced Techniques",206
"3602",2019-06-20,"For Kids: One Smart Goose",202
"3603",2019-06-20,"Getting Started",153
"3604",2019-06-20,"Recipe Book",104
"3605",2019-06-21,"Advanced Techniques",220
"3606",2019-06-21,"For Kids: One Smart Goose",211
"3607",2019-06-21,"Getting Started",160
"3608",2019-06-21,"Recipe Book",110
"3609",2019-06-22,"Advanced Techniques",244
"3610",2019-06-22,"For Kids: One Smart Goose",237
"3611",2019-06-22,"Getting Started",179
"3612",2019-06-22,"Recipe Book",121
"3613",2019-06-23,"Advanced Techniques",249
"3614",2019-06-23,"For Kids: One Smart Goose",242
"3615",2019-06-23,"Getting Started",185
"3616",2019-06-23,"Recipe Book",125
"3617",2019-06-24,"Advanced Techniques",210
"3618",2019-06-24,"For Kids: One Smart Goose",200
"3619",2019-06-24,"Getting Started",155
"3620",2019-06-24,"Recipe Book",105
"3621",2019-06-25,"Advanced Techniques",202
"3622",2019-06-25,"For Kids: One Smart Goose",210
"3623",2019-06-25,"Getting Started",154
"3624",2019-06-25,"Recipe Book",104
"3625",2019-06-26,"Advanced Techniques",212
"3626",2019-06-26,"For Kids: One Smart Goose",201
"3627",2019-06-26,"Getting Started",156
"3628",2019-06-26,"Recipe Book",103
"3629",2019-06-27,"Advanced Techniques",199
"3630",2019-06-27,"For Kids: One Smart Goose",202
"3631",2019-06-27,"Getting Started",156
"3632",2019-06-27,"Recipe Book",103
"3633",2019-06-28,"Advanced Techniques",211
"3634",2019-06-28,"For Kids: One Smart Goose",212
"3635",2019-06-28,"Getting Started",165
"3636",2019-06-28,"Recipe Book",112
"3637",2019-06-29,"Advanced Techniques",235
"3638",2019-06-29,"For Kids: One Smart Goose",235
"3639",2019-06-29,"Getting Started",176
"3640",2019-06-29,"Recipe Book",121
"3641",2019-06-30,"Advanced Techniques",247
"3642",2019-06-30,"For Kids: One Smart Goose",241
"3643",2019-06-30,"Getting Started",200
"3644",2019-06-30,"Recipe Book",124
"3645",2019-07-01,"Advanced Techniques",200
"3646",2019-07-01,"For Kids: One Smart Goose",206
"3647",2019-07-01,"Getting Started",156
"3648",2019-07-01,"Recipe Book",105
"3649",2019-07-02,"Advanced Techniques",197
"3650",2019-07-02,"For Kids: One Smart Goose",197
"3651",2019-07-02,"Getting Started",158
"3652",2019-07-02,"Recipe Book",106
"3653",2019-07-03,"Advanced Techniques",200
"3654",2019-07-03,"For Kids: One Smart Goose",203
"3655",2019-07-03,"Getting Started",160
"3656",2019-07-03,"Recipe Book",104
"3657",2019-07-04,"Advanced Techniques",194
"3658",2019-07-04,"For Kids: One Smart Goose",200
"3659",2019-07-04,"Getting Started",158
"3660",2019-07-04,"Recipe Book",102
"3661",2019-07-05,"Advanced Techniques",206
"3662",2019-07-05,"For Kids: One Smart Goose",210
"3663",2019-07-05,"Getting Started",169
"3664",2019-07-05,"Recipe Book",112
"3665",2019-07-06,"Advanced Techniques",224
"3666",2019-07-06,"For Kids: One Smart Goose",236
"3667",2019-07-06,"Getting Started",186
"3668",2019-07-06,"Recipe Book",116
"3669",2019-07-07,"Advanced Techniques",230
"3670",2019-07-07,"For Kids: One Smart Goose",247
"3671",2019-07-07,"Getting Started",194
"3672",2019-07-07,"Recipe Book",123
"3673",2019-07-08,"Advanced Techniques",191
"3674",2019-07-08,"For Kids: One Smart Goose",197
"3675",2019-07-08,"Getting Started",159
"3676",2019-07-08,"Recipe Book",99
"3677",2019-07-09,"Advanced Techniques",189
"3678",2019-07-09,"For Kids: One Smart Goose",201
"3679",2019-07-09,"Getting Started",159
"3680",2019-07-09,"Recipe Book",104
"3681",2019-07-10,"Advanced Techniques",190
"3682",2019-07-10,"For Kids: One Smart Goose",202
"3683",2019-07-10,"Getting Started",159
"3684",2019-07-10,"Recipe Book",107
"3685",2019-07-11,"Advanced Techniques",192
"3686",2019-07-11,"For Kids: One Smart Goose",202
"3687",2019-07-11,"Getting Started",160
"3688",2019-07-11,"Recipe Book",102
"3689",2019-07-12,"Advanced Techniques",199
"3690",2019-07-12,"For Kids: One Smart Goose",214
"3691",2019-07-12,"Getting Started",168
"3692",2019-07-12,"Recipe Book",112
"3693",2019-07-13,"Advanced Techniques",212
"3694",2019-07-13,"For Kids: One Smart Goose",231
"3695",2019-07-13,"Getting Started",186
"3696",2019-07-13,"Recipe Book",118
"3697",2019-07-14,"Advanced Techniques",230
"3698",2019-07-14,"For Kids: One Smart Goose",240
"3699",2019-07-14,"Getting Started",196
"3700",2019-07-14,"Recipe Book",123
"3701",2019-07-15,"Advanced Techniques",187
"3702",2019-07-15,"For Kids: One Smart Goose",208
"3703",2019-07-15,"Getting Started",161
"3704",2019-07-15,"Recipe Book",105
"3705",2019-07-16,"Advanced Techniques",190
"3706",2019-07-16,"For Kids: One Smart Goose",207
"3707",2019-07-16,"Getting Started",165
"3708",2019-07-16,"Recipe Book",105
"3709",2019-07-17,"Advanced Techniques",189
"3710",2019-07-17,"For Kids: One Smart Goose",209
"3711",2019-07-17,"Getting Started",171
"3712",2019-07-17,"Recipe Book",106
"3713",2019-07-18,"Advanced Techniques",184
"3714",2019-07-18,"For Kids: One Smart Goose",206
"3715",2019-07-18,"Getting Started",167
"3716",2019-07-18,"Recipe Book",109
"3717",2019-07-19,"Advanced Techniques",204
"3718",2019-07-19,"For Kids: One Smart Goose",221
"3719",2019-07-19,"Getting Started",175
"3720",2019-07-19,"Recipe Book",110
"3721",2019-07-20,"Advanced Techniques",212
"3722",2019-07-20,"For Kids: One Smart Goose",231
"3723",2019-07-20,"Getting Started",193
"3724",2019-07-20,"Recipe Book",122
"3725",2019-07-21,"Advanced Techniques",221
"3726",2019-07-21,"For Kids: One Smart Goose",243
"3727",2019-07-21,"Getting Started",205
"3728",2019-07-21,"Recipe Book",127
"3729",2019-07-22,"Advanced Techniques",185
"3730",2019-07-22,"For Kids: One Smart Goose",202
"3731",2019-07-22,"Getting Started",165
"3732",2019-07-22,"Recipe Book",103
"3733",2019-07-23,"Advanced Techniques",188
"3734",2019-07-23,"For Kids: One Smart Goose",200
"3735",2019-07-23,"Getting Started",166
"3736",2019-07-23,"Recipe Book",106
"3737",2019-07-24,"Advanced Techniques",190
"3738",2019-07-24,"For Kids: One Smart Goose",201
"3739",2019-07-24,"Getting Started",170
"3740",2019-07-24,"Recipe Book",109
"3741",2019-07-25,"Advanced Techniques",178
"3742",2019-07-25,"For Kids: One Smart Goose",208
"3743",2019-07-25,"Getting Started",174
"3744",2019-07-25,"Recipe Book",110
"3745",2019-07-26,"Advanced Techniques",193
"3746",2019-07-26,"For Kids: One Smart Goose",217
"3747",2019-07-26,"Getting Started",183
"3748",2019-07-26,"Recipe Book",114
"3749",2019-07-27,"Advanced Techniques",217
"3750",2019-07-27,"For Kids: One Smart Goose",241
"3751",2019-07-27,"Getting Started",189
"3752",2019-07-27,"Recipe Book",124
"3753",2019-07-28,"Advanced Techniques",220
"3754",2019-07-28,"For Kids: One Smart Goose",253
"3755",2019-07-28,"Getting Started",206
"3756",2019-07-28,"Recipe Book",125
"3757",2019-07-29,"Advanced Techniques",177
"3758",2019-07-29,"For Kids: One Smart Goose",207
"3759",2019-07-29,"Getting Started",166
"3760",2019-07-29,"Recipe Book",104
"3761",2019-07-30,"Advanced Techniques",175
"3762",2019-07-30,"For Kids: One Smart Goose",202
"3763",2019-07-30,"Getting Started",170
"3764",2019-07-30,"Recipe Book",103
"3765",2019-07-31,"Advanced Techniques",183
"3766",2019-07-31,"For Kids: One Smart Goose",202
"3767",2019-07-31,"Getting Started",165
"3768",2019-07-31,"Recipe Book",106
"3769",2019-08-01,"Advanced Techniques",177
"3770",2019-08-01,"For Kids: One Smart Goose",201
"3771",2019-08-01,"Getting Started",170
"3772",2019-08-01,"Recipe Book",107
"3773",2019-08-02,"Advanced Techniques",185
"3774",2019-08-02,"For Kids: One Smart Goose",212
"3775",2019-08-02,"Getting Started",173
"3776",2019-08-02,"Recipe Book",112
"3777",2019-08-03,"Advanced Techniques",200
"3778",2019-08-03,"For Kids: One Smart Goose",233
"3779",2019-08-03,"Getting Started",191
"3780",2019-08-03,"Recipe Book",120
"3781",2019-08-04,"Advanced Techniques",204
"3782",2019-08-04,"For Kids: One Smart Goose",247
"3783",2019-08-04,"Getting Started",207
"3784",2019-08-04,"Recipe Book",125
"3785",2019-08-05,"Advanced Techniques",177
"3786",2019-08-05,"For Kids: One Smart Goose",202
"3787",2019-08-05,"Getting Started",174
"3788",2019-08-05,"Recipe Book",108
"3789",2019-08-06,"Advanced Techniques",170
"3790",2019-08-06,"For Kids: One Smart Goose",203
"3791",2019-08-06,"Getting Started",167
"3792",2019-08-06,"Recipe Book",105
"3793",2019-08-07,"Advanced Techniques",172
"3794",2019-08-07,"For Kids: One Smart Goose",204
"3795",2019-08-07,"Getting Started",170
"3796",2019-08-07,"Recipe Book",109
"3797",2019-08-08,"Advanced Techniques",169
"3798",2019-08-08,"For Kids: One Smart Goose",209
"3799",2019-08-08,"Getting Started",170
"3800",2019-08-08,"Recipe Book",108
"3801",2019-08-09,"Advanced Techniques",180
"3802",2019-08-09,"For Kids: One Smart Goose",212
"3803",2019-08-09,"Getting Started",185
"3804",2019-08-09,"Recipe Book",114
"3805",2019-08-10,"Advanced Techniques",198
"3806",2019-08-10,"For Kids: One Smart Goose",226
"3807",2019-08-10,"Getting Started",198
"3808",2019-08-10,"Recipe Book",123
"3809",2019-08-11,"Advanced Techniques",208
"3810",2019-08-11,"For Kids: One Smart Goose",246
"3811",2019-08-11,"Getting Started",199
"3812",2019-08-11,"Recipe Book",131
"3813",2019-08-12,"Advanced Techniques",174
"3814",2019-08-12,"For Kids: One Smart Goose",200
"3815",2019-08-12,"Getting Started",176
"3816",2019-08-12,"Recipe Book",105
"3817",2019-08-13,"Advanced Techniques",170
"3818",2019-08-13,"For Kids: One Smart Goose",198
"3819",2019-08-13,"Getting Started",171
"3820",2019-08-13,"Recipe Book",110
"3821",2019-08-14,"Advanced Techniques",170
"3822",2019-08-14,"For Kids: One Smart Goose",200
"3823",2019-08-14,"Getting Started",172
"3824",2019-08-14,"Recipe Book",107
"3825",2019-08-15,"Advanced Techniques",167
"3826",2019-08-15,"For Kids: One Smart Goose",207
"3827",2019-08-15,"Getting Started",175
"3828",2019-08-15,"Recipe Book",109
"3829",2019-08-16,"Advanced Techniques",179
"3830",2019-08-16,"For Kids: One Smart Goose",219
"3831",2019-08-16,"Getting Started",185
"3832",2019-08-16,"Recipe Book",117
"3833",2019-08-17,"Advanced Techniques",201
"3834",2019-08-17,"For Kids: One Smart Goose",244
"3835",2019-08-17,"Getting Started",204
"3836",2019-08-17,"Recipe Book",133
"3837",2019-08-18,"Advanced Techniques",213
"3838",2019-08-18,"For Kids: One Smart Goose",262
"3839",2019-08-18,"Getting Started",226
"3840",2019-08-18,"Recipe Book",139
"3841",2019-08-19,"Advanced Techniques",185
"3842",2019-08-19,"For Kids: One Smart Goose",221
"3843",2019-08-19,"Getting Started",193
"3844",2019-08-19,"Recipe Book",120
"3845",2019-08-20,"Advanced Techniques",179
"3846",2019-08-20,"For Kids: One Smart Goose",227
"3847",2019-08-20,"Getting Started",193
"3848",2019-08-20,"Recipe Book",120
"3849",2019-08-21,"Advanced Techniques",179
"3850",2019-08-21,"For Kids: One Smart Goose",221
"3851",2019-08-21,"Getting Started",187
"3852",2019-08-21,"Recipe Book",114
"3853",2019-08-22,"Advanced Techniques",170
"3854",2019-08-22,"For Kids: One Smart Goose",209
"3855",2019-08-22,"Getting Started",182
"3856",2019-08-22,"Recipe Book",116
"3857",2019-08-23,"Advanced Techniques",172
"3858",2019-08-23,"For Kids: One Smart Goose",216
"3859",2019-08-23,"Getting Started",195
"3860",2019-08-23,"Recipe Book",118
"3861",2019-08-24,"Advanced Techniques",186
"3862",2019-08-24,"For Kids: One Smart Goose",241
"3863",2019-08-24,"Getting Started",203
"3864",2019-08-24,"Recipe Book",130
"3865",2019-08-25,"Advanced Techniques",186
"3866",2019-08-25,"For Kids: One Smart Goose",244
"3867",2019-08-25,"Getting Started",213
"3868",2019-08-25,"Recipe Book",132
"3869",2019-08-26,"Advanced Techniques",159
"3870",2019-08-26,"For Kids: One Smart Goose",205
"3871",2019-08-26,"Getting Started",177
"3872",2019-08-26,"Recipe Book",108
"3873",2019-08-27,"Advanced Techniques",159
"3874",2019-08-27,"For Kids: One Smart Goose",198
"3875",2019-08-27,"Getting Started",180
"3876",2019-08-27,"Recipe Book",107
"3877",2019-08-28,"Advanced Techniques",159
"3878",2019-08-28,"For Kids: One Smart Goose",207
"3879",2019-08-28,"Getting Started",177
"3880",2019-08-28,"Recipe Book",108
"3881",2019-08-29,"Advanced Techniques",162
"3882",2019-08-29,"For Kids: One Smart Goose",204
"3883",2019-08-29,"Getting Started",183
"3884",2019-08-29,"Recipe Book",112
"3885",2019-08-30,"Advanced Techniques",165
"3886",2019-08-30,"For Kids: One Smart Goose",212
"3887",2019-08-30,"Getting Started",186
"3888",2019-08-30,"Recipe Book",115
"3889",2019-08-31,"Advanced Techniques",183
"3890",2019-08-31,"For Kids: One Smart Goose",232
"3891",2019-08-31,"Getting Started",208
"3892",2019-08-31,"Recipe Book",127
"3893",2019-09-01,"Advanced Techniques",190
"3894",2019-09-01,"For Kids: One Smart Goose",248
"3895",2019-09-01,"Getting Started",217
"3896",2019-09-01,"Recipe Book",132
"3897",2019-09-02,"Advanced Techniques",159
"3898",2019-09-02,"For Kids: One Smart Goose",204
"3899",2019-09-02,"Getting Started",178
"3900",2019-09-02,"Recipe Book",106
"3901",2019-09-03,"Advanced Techniques",160
"3902",2019-09-03,"For Kids: One Smart Goose",203
"3903",2019-09-03,"Getting Started",177
"3904",2019-09-03,"Recipe Book",110
"3905",2019-09-04,"Advanced Techniques",155
"3906",2019-09-04,"For Kids: One Smart Goose",206
"3907",2019-09-04,"Getting Started",178
"3908",2019-09-04,"Recipe Book",114
"3909",2019-09-05,"Advanced Techniques",164
"3910",2019-09-05,"For Kids: One Smart Goose",210
"3911",2019-09-05,"Getting Started",179
"3912",2019-09-05,"Recipe Book",116
"3913",2019-09-06,"Advanced Techniques",168
"3914",2019-09-06,"For Kids: One Smart Goose",218
"3915",2019-09-06,"Getting Started",186
"3916",2019-09-06,"Recipe Book",115
"3917",2019-09-07,"Advanced Techniques",180
"3918",2019-09-07,"For Kids: One Smart Goose",234
"3919",2019-09-07,"Getting Started",206
"3920",2019-09-07,"Recipe Book",127
"3921",2019-09-08,"Advanced Techniques",188
"3922",2019-09-08,"For Kids: One Smart Goose",235
"3923",2019-09-08,"Getting Started",219
"3924",2019-09-08,"Recipe Book",135
"3925",2019-09-09,"Advanced Techniques",154
"3926",2019-09-09,"For Kids: One Smart Goose",202
"3927",2019-09-09,"Getting Started",174
"3928",2019-09-09,"Recipe Book",111
"3929",2019-09-10,"Advanced Techniques",160
"3930",2019-09-10,"For Kids: One Smart Goose",199
"3931",2019-09-10,"Getting Started",183
"3932",2019-09-10,"Recipe Book",113
"3933",2019-09-11,"Advanced Techniques",153
"3934",2019-09-11,"For Kids: One Smart Goose",207
"3935",2019-09-11,"Getting Started",184
"3936",2019-09-11,"Recipe Book",110
"3937",2019-09-12,"Advanced Techniques",154
"3938",2019-09-12,"For Kids: One Smart Goose",205
"3939",2019-09-12,"Getting Started",181
"3940",2019-09-12,"Recipe Book",114
"3941",2019-09-13,"Advanced Techniques",167
"3942",2019-09-13,"For Kids: One Smart Goose",220
"3943",2019-09-13,"Getting Started",186
"3944",2019-09-13,"Recipe Book",116
"3945",2019-09-14,"Advanced Techniques",181
"3946",2019-09-14,"For Kids: One Smart Goose",235
"3947",2019-09-14,"Getting Started",213
"3948",2019-09-14,"Recipe Book",129
"3949",2019-09-15,"Advanced Techniques",183
"3950",2019-09-15,"For Kids: One Smart Goose",245
"3951",2019-09-15,"Getting Started",226
"3952",2019-09-15,"Recipe Book",132
"3953",2019-09-16,"Advanced Techniques",161
"3954",2019-09-16,"For Kids: One Smart Goose",210
"3955",2019-09-16,"Getting Started",181
"3956",2019-09-16,"Recipe Book",114
"3957",2019-09-17,"Advanced Techniques",156
"3958",2019-09-17,"For Kids: One Smart Goose",208
"3959",2019-09-17,"Getting Started",183
"3960",2019-09-17,"Recipe Book",116
"3961",2019-09-18,"Advanced Techniques",156
"3962",2019-09-18,"For Kids: One Smart Goose",199
"3963",2019-09-18,"Getting Started",188
"3964",2019-09-18,"Recipe Book",115
